"","GEOID","percent","pop_size","demographic","percent_final"
"3449","6019000701",0.604,1548.052,"Latino",0.604
"3450","6019000702",0.725,1067.925,"Latino",0.725
"3451","6019000901",0.61,1870.26,"Latino",0.61
"3452","6019000902",0.714,3648.54,"Latino",0.714
"3453","6019001000",0.655,2923.265,"Latino",0.655
"3454","6019001100",0.684,2296.188,"Latino",0.684
"3455","6019001201",0.708,4542.528,"Latino",0.708
"3456","6019001202",0.752,3335.872,"Latino",0.752
"3457","6019001301",0.859,4782.912,"Latino",0.859
"3458","6019001303",0.666,1765.566,"Latino",0.666
"3459","6019001304",0.649,3612.983,"Latino",0.649
"3460","6019001407",0.521,2450.263,"Latino",0.521
"3461","6019001408",0.434,1121.022,"Latino",0.434
"3462","6019001409",0.423,1090.494,"Latino",0.423
"3463","6019001411",0.482,3559.088,"Latino",0.482
"3464","6019001412",0.478,1652.446,"Latino",0.478
"3465","6019001413",0.445,3303.68,"Latino",0.445
"3466","6019001415",0.638,3927.528,"Latino",0.638
"3467","6019001416",0.47,2867.47,"Latino",0.47
"3468","6019001417",0.343,2192.456,"Latino",0.343
"3469","6019001418",0.443,782.781,"Latino",0.443
"3470","6019001500",0.727,1480.899,"Latino",0.727
"3471","6019001600",0.659,3638.998,"Latino",0.659
"3472","6019001700",0.577,3715.303,"Latino",0.577
"3473","6019001800",0.682,3140.61,"Latino",0.682
"3474","6019002000",0.635,3824.605,"Latino",0.635
"3475","6019002100",0.697,4253.094,"Latino",0.697
"3476","6019002200",0.602,2276.162,"Latino",0.602
"3477","6019002300",0.673,2617.297,"Latino",0.673
"3478","6019002400",0.725,3589.475,"Latino",0.725
"3479","6019002501",0.683,3255.861,"Latino",0.683
"3480","6019002502",0.718,3766.628,"Latino",0.718
"3481","6019002601",0.882,4635.792,"Latino",0.882
"3482","6019002602",0.759,2446.257,"Latino",0.759
"3483","6037113322",0.277,1220.185,"Latino",0.277
"3484","6037113323",0.395,1534.18,"Latino",0.395
"3485","6037113324",0.603,1767.393,"Latino",0.603
"3486","6037113423",0.57,1857.63,"Latino",0.57
"3487","6037113424",0.44,1432.64,"Latino",0.44
"3488","6037113425",0.644,2937.284,"Latino",0.644
"3489","6037113426",0.368,887.616,"Latino",0.368
"3490","6037113427",0.363,782.628,"Latino",0.363
"3491","6037113428",0.318,1280.268,"Latino",0.318
"3492","6037115101",0.217,1091.727,"Latino",0.217
"3493","6037115103",0.336,1020.432,"Latino",0.336
"3494","6037115104",0.253,1140.777,"Latino",0.253
"3495","6037115202",0.478,2856.05,"Latino",0.478
"3496","6037115203",0.408,857.208,"Latino",0.408
"3497","6037115204",0.193,763.701,"Latino",0.193
"3498","6037115301",0.197,921.369,"Latino",0.197
"3499","6037115302",0.736,2682.72,"Latino",0.736
"3500","6037115401",0.461,2851.746,"Latino",0.461
"3501","6037115403",0.602,2030.546,"Latino",0.602
"3502","6037115404",0.472,1319.712,"Latino",0.472
"3503","6037117101",0.373,1913.49,"Latino",0.373
"3504","6037117102",0.621,1652.481,"Latino",0.621
"3505","6037117201",0.696,3207.168,"Latino",0.696
"3506","6037117202",0.414,1175.76,"Latino",0.414
"3507","6037117301",0.36,1343.52,"Latino",0.36
"3508","6037117302",0.231,1096.326,"Latino",0.231
"3509","6037117303",0.53,2390.3,"Latino",0.53
"3510","6037117404",0.459,2508.894,"Latino",0.459
"3511","6037117405",0.929,3164.174,"Latino",0.929
"3512","6037117407",0.943,3490.986,"Latino",0.943
"3513","6037117408",0.735,1905.12,"Latino",0.735
"3514","6037117510",0.8,3102.4,"Latino",0.8
"3515","6037117520",0.825,3565.65,"Latino",0.825
"3516","6037117530",0.799,4949.805,"Latino",0.799
"3517","6037119001",0.685,3025.645,"Latino",0.685
"3518","6037119003",0.868,3532.76,"Latino",0.868
"3519","6037119004",0.847,2878.106,"Latino",0.847
"3520","6037119201",0.872,3771.4,"Latino",0.872
"3521","6037119202",0.92,4503.4,"Latino",0.92
"3522","6037119310",0.591,2300.763,"Latino",0.591
"3523","6037119320",0.723,3327.246,"Latino",0.723
"3524","6037119340",0.908,3662.872,"Latino",0.908
"3525","6037119341",0.65,1735.5,"Latino",0.65
"3526","6037231210",0.785,3413.18,"Latino",0.785
"3527","6037231220",0.641,3030.007,"Latino",0.641
"3528","6037231301",0.806,2089.958,"Latino",0.806
"3529","6037231302",0.689,2249.585,"Latino",0.689
"3530","6037231400",0.674,3336.3,"Latino",0.674
"3531","6037231500",0.608,3133.632,"Latino",0.608
"3532","6037231601",0.557,1333.458,"Latino",0.557
"3533","6037231602",0.679,1377.691,"Latino",0.679
"3534","6037231603",0.783,2245.644,"Latino",0.783
"3535","6037231710",0.874,3638.462,"Latino",0.874
"3536","6037231720",0.842,4458.39,"Latino",0.842
"3537","6037231800",0.89,4807.78,"Latino",0.89
"3538","6037231901",0.902,2939.618,"Latino",0.902
"3539","6037231902",0.908,2812.076,"Latino",0.908
"3540","6037232110",0.888,2823.84,"Latino",0.888
"3541","6037232120",0.751,3984.055,"Latino",0.751
"3542","6037232200",0.679,2530.633,"Latino",0.679
"3543","6037232300",0.703,3664.739,"Latino",0.703
"3544","6037232401",0.572,2100.956,"Latino",0.572
"3545","6037232402",0.639,1955.979,"Latino",0.639
"3546","6037232500",0.639,3127.905,"Latino",0.639
"3547","6037232601",0.699,1352.565,"Latino",0.699
"3548","6037232602",0.745,3911.995,"Latino",0.745
"3549","6037232701",0.708,1796.196,"Latino",0.708
"3550","6037232702",0.888,3846.816,"Latino",0.888
"3551","6037232800",0.844,3743.984,"Latino",0.844
"3552","6037234001",0.138,323.196,"Latino",0.138
"3553","6037234002",0.648,2004.264,"Latino",0.648
"3554","6037234200",0.117,290.979,"Latino",0.117
"3555","6037234301",0.12,209.88,"Latino",0.12
"3556","6037234302",0.09,196.29,"Latino",0.09
"3557","6037234501",0.343,1014.251,"Latino",0.343
"3558","6037234502",0.27,730.62,"Latino",0.27
"3559","6037234600",0.36,1755,"Latino",0.36
"3560","6037234700",0.439,1633.519,"Latino",0.439
"3561","6037234800",0.426,1486.314,"Latino",0.426
"3562","6037234901",0.365,1169.095,"Latino",0.365
"3563","6037234902",0.491,2100.498,"Latino",0.491
"3564","6037235100",0.17,709.58,"Latino",0.17
"3565","6037235201",0.395,1087.83,"Latino",0.395
"3566","6037235202",0.281,1108.545,"Latino",0.281
"3567","6037236001",0.108,448.2,"Latino",0.108
"3568","6037236101",0.218,593.396,"Latino",0.218
"3569","6037463000",0.138,396.474,"Latino",0.138
"3570","6037463103",0.372,2199.636,"Latino",0.372
"3571","6037463200",0.228,793.668,"Latino",0.228
"3572","6037463300",0.203,393.211,"Latino",0.203
"3573","6037463400",0.272,1553.12,"Latino",0.272
"3574","6037463500",0.161,922.208,"Latino",0.161
"3575","6037463601",0.222,1311.354,"Latino",0.222
"3576","6037463602",0.163,948.334,"Latino",0.163
"3577","6037463700",0.148,481,"Latino",0.148
"3578","6037463800",0.205,859.155,"Latino",0.205
"3579","6037463900",0.12,379.92,"Latino",0.12
"3580","6037464000",0.164,909.708,"Latino",0.164
"3581","6037464101",0.02,43.58,"Latino",0.02
"3582","6037464102",0.1,457.7,"Latino",0.1
"3583","6037464200",0.065,381.16,"Latino",0.065
"3584","6037480002",0.183,727.791,"Latino",0.183
"3585","6037480011",0.325,1695.85,"Latino",0.325
"3586","6037480012",0.187,900.031,"Latino",0.187
"3587","6037480101",0.092,378.672,"Latino",0.092
"3588","6037480102",0.178,781.064,"Latino",0.178
"3589","6037480201",0.215,747.985,"Latino",0.215
"3590","6037480202",0.288,747.36,"Latino",0.288
"3591","6037480302",0.335,1427.77,"Latino",0.335
"3592","6037480303",0.389,1717.824,"Latino",0.389
"3593","6037480304",0.302,1356.282,"Latino",0.302
"3594","6037480400",0.322,1819.3,"Latino",0.322
"3595","6037480500",0.147,773.661,"Latino",0.147
"3596","6037480601",0.254,1033.78,"Latino",0.254
"3597","6037480602",0.167,699.73,"Latino",0.167
"3598","6037480702",0.176,819.984,"Latino",0.176
"3599","6037480703",0.221,942.565,"Latino",0.221
"3600","6037480704",0.188,825.32,"Latino",0.188
"3601","6037480802",0.494,1604.018,"Latino",0.494
"3602","6037480803",0.559,1831.284,"Latino",0.559
"3603","6037480804",0.392,2019.192,"Latino",0.392
"3604","6037480901",0.359,1683.71,"Latino",0.359
"3605","6037480902",0.403,1824.381,"Latino",0.403
"3606","6037480903",0.278,824.548,"Latino",0.278
"3607","6037481001",0.236,1108.02,"Latino",0.236
"3608","6037481002",0.317,1685.806,"Latino",0.317
"3609","6037481101",0.332,1364.52,"Latino",0.332
"3610","6037481102",0.239,923.257,"Latino",0.239
"3611","6037481103",0.331,1727.489,"Latino",0.331
"3612","6037621326",0.118,377.6,"Latino",0.118
"3613","6037621400",0.105,487.41,"Latino",0.105
"3614","6037650001",0.216,1206.36,"Latino",0.216
"3615","6037650003",0.332,1042.812,"Latino",0.332
"3616","6037650004",0.312,1342.224,"Latino",0.312
"3617","6037650101",0.156,922.272,"Latino",0.156
"3618","6037650102",0.243,515.889,"Latino",0.243
"3619","6037650200",0.297,1811.7,"Latino",0.297
"3620","6037650300",0.185,1297.035,"Latino",0.185
"3621","6037650401",0.146,644.298,"Latino",0.146
"3622","6037650501",0.147,431.445,"Latino",0.147
"3623","6037650502",0.204,872.304,"Latino",0.204
"3624","6037650603",0.111,422.466,"Latino",0.111
"3625","6037650604",0.237,1403.277,"Latino",0.237
"3626","6037650605",0.186,532.704,"Latino",0.186
"3627","6037650606",0.127,551.307,"Latino",0.127
"3628","6037650607",0.126,330.498,"Latino",0.126
"3629","6037650701",0.204,545.7,"Latino",0.204
"3630","6037650702",0.122,583.404,"Latino",0.122
"3631","6037650801",0.114,454.518,"Latino",0.114
"3632","6037650802",0.029,95.033,"Latino",0.029
"3633","6037650901",0.297,1493.316,"Latino",0.297
"3634","6037650903",0.449,2409.334,"Latino",0.449
"3635","6037650904",0.227,576.58,"Latino",0.227
"3636","6037651001",0.324,1756.404,"Latino",0.324
"3637","6037651002",0.172,825.256,"Latino",0.172
"3638","6037651101",0.075,370.125,"Latino",0.075
"3639","6037651102",0.116,420.616,"Latino",0.116
"3640","6037651201",0.126,653.562,"Latino",0.126
"3641","6037651221",0.219,853.224,"Latino",0.219
"3642","6037651222",0.172,1120.408,"Latino",0.172
"3643","6037651302",0.101,603.778,"Latino",0.101
"3644","6037651304",0.15,753.75,"Latino",0.15
"3645","6037651401",0.099,256.311,"Latino",0.099
"3646","6037651402",0.179,1106.041,"Latino",0.179
"3647","6037670001",0.332,1205.492,"Latino",0.332
"3648","6037670002",0.392,1459.808,"Latino",0.392
"3649","6037670003",0.26,1514.24,"Latino",0.26
"3650","6037670101",0.439,1534.305,"Latino",0.439
"3651","6037670102",0.353,1486.13,"Latino",0.353
"3652","6037670201",0.062,218.364,"Latino",0.062
"3653","6037670202",0.143,338.767,"Latino",0.143
"3654","6037670324",0.066,373.428,"Latino",0.066
"3655","6059001604",0.401,1778.836,"Latino",0.401
"3656","6059001704",0.094,786.028,"Latino",0.094
"3657","6059001705",0.466,2147.328,"Latino",0.466
"3658","6059001706",0.042,168.21,"Latino",0.042
"3659","6059001708",0.219,831.324,"Latino",0.219
"3660","6059001709",0.284,800.596,"Latino",0.284
"3661","6059001710",0.07,348.6,"Latino",0.07
"3662","6059001801",0.641,3552.422,"Latino",0.641
"3663","6059001802",0.719,5483.094,"Latino",0.719
"3664","6059001901",0.604,1754.016,"Latino",0.604
"3665","6059001902",0.557,1901.041,"Latino",0.557
"3666","6059001903",0.582,1851.924,"Latino",0.582
"3667","6059011000",0.356,2287.656,"Latino",0.356
"3668","6059011101",0.442,1942.59,"Latino",0.442
"3669","6059011102",0.464,1903.792,"Latino",0.464
"3670","6059011200",0.368,1733.28,"Latino",0.368
"3671","6059011300",0.17,886.38,"Latino",0.17
"3672","6059011401",0.244,509.96,"Latino",0.244
"3673","6059011402",0.213,681.174,"Latino",0.213
"3674","6059011403",0.55,3578.3,"Latino",0.55
"3675","6059011502",0.472,2427.024,"Latino",0.472
"3676","6059011503",0.178,325.206,"Latino",0.178
"3677","6059011504",0.353,1758.293,"Latino",0.353
"3678","6059011601",0.829,6352.627,"Latino",0.829
"3679","6059011602",0.726,4396.656,"Latino",0.726
"3680","6059011707",0.152,1040.896,"Latino",0.152
"3681","6059011708",0.333,1652.013,"Latino",0.333
"3682","6059011709",0.255,1072.02,"Latino",0.255
"3683","6059011710",0.301,1176.308,"Latino",0.301
"3684","6059011711",0.554,3952.79,"Latino",0.554
"3685","6059011712",0.587,2699.613,"Latino",0.587
"3686","6059011714",0.169,131.144,"Latino",0.169
"3687","6059011715",0.246,1691.25,"Latino",0.246
"3688","6059011716",0.283,1629.231,"Latino",0.283
"3689","6059011717",0.182,503.958,"Latino",0.182
"3690","6059011718",0.223,699.774,"Latino",0.223
"3691","6059011720",0.859,5023.432,"Latino",0.859
"3692","6059011721",0.731,3924.008,"Latino",0.731
"3693","6059011722",0.32,733.12,"Latino",0.32
"3694","6059021802",0.201,1672.923,"Latino",0.201
"3695","6059021807",0.384,1655.04,"Latino",0.384
"3696","6059021809",0.153,494.037,"Latino",0.153
"3697","6059021810",0.23,851.92,"Latino",0.23
"3698","6059021812",0.265,1730.185,"Latino",0.265
"3699","6059021813",1,3,"Latino",1
"3700","6065031602",0.737,3741.012,"Latino",0.737
"3701","6065031701",0.673,2076.878,"Latino",0.673
"3702","6065031702",0.482,945.202,"Latino",0.482
"3703","6065031703",0.58,2205.74,"Latino",0.58
"3704","6065031704",0.597,2897.241,"Latino",0.597
"3705","6065040101",0.786,2931.78,"Latino",0.786
"3706","6065040102",0.715,4365.075,"Latino",0.715
"3707","6065040201",0.827,5919.666,"Latino",0.827
"3708","6065040202",0.673,1936.894,"Latino",0.673
"3709","6065040203",0.877,2991.447,"Latino",0.877
"3710","6065040204",0.88,3102.88,"Latino",0.88
"3711","6065040302",0.529,4995.876,"Latino",0.529
"3712","6065040303",0.64,2131.84,"Latino",0.64
"3713","6065040304",0.828,3514.032,"Latino",0.828
"3714","6065040305",0.86,3083.96,"Latino",0.86
"3715","6065040402",0.834,3907.29,"Latino",0.834
"3716","6065040403",0.765,4074.39,"Latino",0.765
"3717","6065040404",0.61,1725.69,"Latino",0.61
"3718","6065040405",0.547,2963.646,"Latino",0.547
"3719","6065040501",0.818,6040.93,"Latino",0.818
"3720","6065040502",0.793,5513.729,"Latino",0.793
"3721","6065040503",0.55,1979.45,"Latino",0.55
"3722","6065040603",0.874,2306.486,"Latino",0.874
"3723","6065040604",0.613,3191.278,"Latino",0.613
"3724","6065040605",0.866,2702.786,"Latino",0.866
"3725","6065040606",0.837,3169.719,"Latino",0.837
"3726","6065040609",0.368,6419.392,"Latino",0.368
"3727","6065040611",0.429,4132.986,"Latino",0.429
"3728","6065040616",0.308,2865.94,"Latino",0.308
"3729","6065040617",0.366,2512.224,"Latino",0.366
"3730","6065040618",0.593,5197.052,"Latino",0.593
"3731","6065040619",0.327,1730.484,"Latino",0.327
"3732","6065040620",0.403,2795.611,"Latino",0.403
"3733","6065040621",0.241,1007.38,"Latino",0.241
"3734","6065040622",0.388,2499.496,"Latino",0.388
"3735","6065040701",0.28,679,"Latino",0.28
"3736","6065040702",0.326,866.834,"Latino",0.326
"3737","6065040703",0.292,830.74,"Latino",0.292
"3738","6065040806",0.409,1103.073,"Latino",0.409
"3739","6065040807",0.492,1677.228,"Latino",0.492
"3740","6065040808",0.665,5589.325,"Latino",0.665
"3741","6065040809",0.493,1739.304,"Latino",0.493
"3742","6065040812",0.428,1853.668,"Latino",0.428
"3743","6065040813",0.236,1294.46,"Latino",0.236
"3744","6067008119",0.25,1728.75,"Latino",0.25
"3745","6067008120",0.199,1040.372,"Latino",0.199
"3746","6067008122",0.094,327.026,"Latino",0.094
"3747","6067008124",0.086,412.284,"Latino",0.086
"3748","6067008125",0.135,664.47,"Latino",0.135
"3749","6067008127",0.218,964.65,"Latino",0.218
"3750","6067008128",0.208,459.888,"Latino",0.208
"3751","6067008129",0.222,620.712,"Latino",0.222
"3752","6067008130",0.305,1205.36,"Latino",0.305
"3753","6067008131",0.21,1049.16,"Latino",0.21
"3754","6067008132",0.094,393.672,"Latino",0.094
"3755","6067008133",0.127,308.102,"Latino",0.127
"3756","6067008134",0.146,801.394,"Latino",0.146
"3757","6067008135",0.182,889.252,"Latino",0.182
"3758","6067008136",0.121,348.601,"Latino",0.121
"3759","6067008137",0.038,87.742,"Latino",0.038
"3760","6067008138",0.376,1899.928,"Latino",0.376
"3761","6067008139",0.22,769.56,"Latino",0.22
"3762","6067008140",0.097,246.865,"Latino",0.097
"3763","6067008141",0.356,2536.856,"Latino",0.356
"3764","6067008142",0.271,923.297,"Latino",0.271
"3765","6067008143",0.16,624,"Latino",0.16
"3766","6067008144",0.157,504.284,"Latino",0.157
"3767","6067008145",0.144,1075.824,"Latino",0.144
"3768","6067008203",0.138,708.354,"Latino",0.138
"3769","6067008204",0.19,883.88,"Latino",0.19
"3770","6067008206",0.138,893.826,"Latino",0.138
"3771","6067008207",0.041,181.056,"Latino",0.041
"3772","6067008208",0.157,682.165,"Latino",0.157
"3773","6067008209",0.127,573.913,"Latino",0.127
"3774","6067008210",0.183,1050.786,"Latino",0.183
"3775","6067008211",0.109,300.513,"Latino",0.109
"3776","6067008402",0.218,1275.3,"Latino",0.218
"3777","6067008403",0.169,941.161,"Latino",0.169
"3778","6067008404",0.213,899.286,"Latino",0.213
"3779","6067008501",0.138,1001.466,"Latino",0.138
"3780","6067008504",0.212,1068.268,"Latino",0.212
"3781","6067008117",0.181,466.437,"Latino",0.181
"3782","6067008505",0.058,115.42,"Latino",0.058
"3783","6067008506",0.167,461.922,"Latino",0.167
"3784","6067008507",0.121,458.953,"Latino",0.121
"3785","6067008508",0.09,796.41,"Latino",0.09
"3786","6067008509",0.119,564.417,"Latino",0.119
"3787","6067008510",0.174,848.25,"Latino",0.174
"3788","6073003201",0.368,1976.896,"Latino",0.368
"3789","6073003202",0.646,3006.484,"Latino",0.646
"3790","6073003204",0.493,1577.6,"Latino",0.493
"3791","6073003207",0.482,3091.066,"Latino",0.482
"3792","6073003208",0.324,2199.312,"Latino",0.324
"3793","6073003209",0.261,1415.664,"Latino",0.261
"3794","6073003211",0.609,1979.25,"Latino",0.609
"3795","6073003212",0.383,1571.066,"Latino",0.383
"3796","6073003213",0.178,676.044,"Latino",0.178
"3797","6073003214",0.341,1724.778,"Latino",0.341
"3798","6073003301",0.746,2804.96,"Latino",0.746
"3799","6073003303",0.742,3505.95,"Latino",0.742
"3800","6073003304",0.605,2089.67,"Latino",0.605
"3801","6073003305",0.618,4363.08,"Latino",0.618
"3802","6073003401",0.317,2058.598,"Latino",0.317
"3803","6073003403",0.764,3129.344,"Latino",0.764
"3804","6073003404",0.646,3100.8,"Latino",0.646
"3805","6073003501",0.831,3343.113,"Latino",0.831
"3806","6073003502",0.886,4336.97,"Latino",0.886
"3807","6073003601",0.895,3004.515,"Latino",0.895
"3808","6073003602",0.846,3053.214,"Latino",0.846
"3809","6073003603",0.835,2498.32,"Latino",0.835
"3810","6073003800",0.223,2380.748,"Latino",0.223
"3811","6073003901",0.889,3931.158,"Latino",0.889
"3812","6073003902",0.882,4059.846,"Latino",0.882
"3813","6073004000",0.879,3630.27,"Latino",0.879
"3814","6073004101",0.306,1321.308,"Latino",0.306
"3815","6073004102",0.46,921.84,"Latino",0.46
"3816","6073004200",0.228,1310.772,"Latino",0.228
"3817","6073004300",0.213,871.383,"Latino",0.213
"3818","6073004400",0.318,1299.984,"Latino",0.318
"3819","6073004501",0.449,1091.519,"Latino",0.449
"3820","6073004600",0.403,808.015,"Latino",0.403
"3821","6073004700",0.673,1063.34,"Latino",0.673
"3822","6073004800",0.793,3004.677,"Latino",0.793
"3823","6073004900",0.792,4097.016,"Latino",0.792
