Index,County,Week Of,0-17,0-17,0-17,18-24,25-49,50-64,65-74,75+,Suppressed,Missing
"9,689",Randolph,1/2/2023,1,0,1,5,3,0,1,0,,
"9,690",Randolph,12/26/2022,1,3,2,1,7,0,0,0,,
"9,691",Randolph,12/19/2022,2,0,0,0,1,2,0,0,,
"9,692",Randolph,12/12/2022,3,3,1,3,4,1,0,1,,
"9,693",Randolph,12/5/2022,1,2,0,4,4,3,0,0,,
"9,694",Randolph,11/28/2022,1,3,0,0,0,0,0,0,,
"9,695",Randolph,11/21/2022,1,1,0,4,3,1,0,0,,
"9,696",Randolph,11/14/2022,2,3,3,3,3,2,0,1,,0
"9,697",Randolph,11/7/2022,0,2,1,2,4,0,0,1,,0
"9,698",Randolph,10/31/2022,2,3,1,3,3,1,1,0,,0
"9,699",Randolph,10/24/2022,2,3,6,3,7,3,0,0,,
"9,700",Randolph,10/17/2022,2,6,1,4,5,1,0,0,,
"9,701",Randolph,10/10/2022,3,4,2,3,4,3,2,1,,0
"9,702",Randolph,10/3/2022,2,4,2,2,9,3,0,0,,
"9,703",Randolph,9/26/2022,3,2,2,0,11,3,0,0,,
"9,704",Randolph,9/19/2022,0,2,4,3,4,2,1,1,,
"9,705",Randolph,9/12/2022,4,5,3,2,9,3,2,0,,0
"9,706",Randolph,9/5/2022,1,5,1,6,0,0,0,0,,
"9,707",Randolph,8/29/2022,0,2,1,2,4,1,0,0,,
"9,708",Randolph,8/22/2022,4,8,2,3,5,1,1,1,,
"9,709",Randolph,8/15/2022,6,9,5,4,11,0,0,0,,
"9,710",Randolph,8/8/2022,0,1,3,7,6,2,3,1,,
"9,711",Randolph,8/1/2022,0,4,6,5,8,3,0,2,,
"9,712",Randolph,7/25/2022,6,9,5,5,10,3,1,0,,
"9,713",Randolph,7/18/2022,2,7,6,3,13,4,0,1,,
"9,714",Randolph,7/11/2022,0,6,7,11,8,6,1,1,,1
"9,715",Randolph,7/4/2022,0,3,4,10,12,2,1,0,,
"9,716",Randolph,6/27/2022,0,3,5,7,10,4,0,1,,
"9,717",Randolph,6/20/2022,0,3,3,8,8,6,3,3,,
"9,718",Randolph,6/13/2022,0,4,1,7,17,7,0,1,,
"9,719",Randolph,6/6/2022,0,2,8,7,9,3,4,2,,
"9,720",Randolph,5/30/2022,0,9,6,15,17,3,0,1,,
"9,721",Randolph,5/23/2022,0,4,10,9,15,5,7,4,,
"9,722",Randolph,5/16/2022,0,6,8,11,9,2,2,1,,
"9,723",Randolph,5/9/2022,0,6,3,13,16,3,1,1,,
"9,724",Randolph,5/2/2022,0,5,6,1,12,5,2,1,,
"9,725",Randolph,4/25/2022,0,5,6,14,13,8,5,0,,
"9,726",Randolph,4/18/2022,0,4,4,17,16,7,4,1,,
"9,727",Randolph,4/11/2022,0,9,3,8,15,3,5,3,,
"9,728",Randolph,4/4/2022,0,6,11,8,15,5,1,0,,
"9,729",Randolph,3/28/2022,0,10,17,13,25,9,4,0,,
"9,730",Randolph,3/21/2022,0,25,5,11,14,7,6,1,,
"9,731",Randolph,3/14/2022,0,18,10,15,30,11,2,1,,
"9,732",Randolph,3/7/2022,0,34,16,12,34,10,9,3,,1
"9,733",Randolph,2/28/2022,0,24,21,23,38,14,6,1,,
"9,734",Randolph,2/21/2022,0,34,17,34,58,30,7,3,,0
"9,735",Randolph,2/14/2022,0,43,28,25,98,40,12,3,,0
"9,736",Randolph,2/7/2022,0,27,30,37,85,40,6,3,,
"9,737",Randolph,1/31/2022,0,68,52,44,116,57,10,3,,
"9,738",Randolph,1/24/2022,0,86,51,26,80,58,15,7,,
"9,739",Randolph,1/17/2022,0,40,27,22,58,33,8,7,,0
"9,740",Randolph,1/10/2022,0,43,34,18,43,56,18,10,,0
"9,741",Randolph,1/3/2022,0,53,44,34,85,43,16,11,,1
"9,742",Randolph,12/27/2021,0,67,34,36,111,69,11,10,,
"9,743",Randolph,12/20/2021,0,39,35,25,86,40,19,9,,
"9,744",Randolph,12/13/2021,0,93,53,30,99,65,17,15,,0
"9,745",Randolph,12/6/2021,0,110,55,41,132,59,29,9,,
"9,746",Randolph,11/29/2021,0,174,78,38,125,96,28,11,,
"9,747",Randolph,11/22/2021,0,39,32,28,85,67,19,11,,
"9,748",Randolph,11/15/2021,0,0,16,22,163,107,24,17,,1
"9,749",Randolph,11/8/2021,0,0,13,24,102,80,26,9,,0
"9,750",Randolph,11/1/2021,0,0,17,36,155,81,48,17,,
"9,751",Randolph,10/25/2021,0,0,21,54,198,113,33,25,,
"9,752",Randolph,10/18/2021,0,0,34,48,213,115,37,12,,
"9,753",Randolph,10/11/2021,0,0,46,73,220,167,44,23,,
"9,754",Randolph,10/4/2021,0,0,66,93,325,213,66,28,,1
"9,755",Randolph,9/27/2021,0,0,57,111,390,273,85,49,,2
"9,756",Randolph,9/20/2021,0,0,99,128,481,268,87,44,,
"9,757",Randolph,9/13/2021,0,0,77,127,403,271,95,36,,
"9,758",Randolph,9/6/2021,0,0,133,116,362,213,60,30,,0
"9,759",Randolph,8/30/2021,0,0,123,155,418,286,98,45,,0
"9,760",Randolph,8/23/2021,0,0,184,148,394,282,91,50,,1
"9,761",Randolph,8/16/2021,0,0,110,83,288,219,77,58,,0
"9,762",Randolph,8/9/2021,0,0,87,72,151,126,48,38,,
"9,763",Randolph,8/2/2021,0,0,47,62,142,121,54,21,,0
"9,764",Randolph,7/26/2021,0,0,41,52,124,108,42,23,,
"9,765",Randolph,7/19/2021,0,0,29,57,120,96,40,16,,
"9,766",Randolph,7/12/2021,0,0,65,68,154,133,42,38,,
"9,767",Randolph,7/5/2021,0,0,62,74,185,143,48,31,,1
"9,768",Randolph,6/28/2021,0,0,84,58,177,122,48,37,,
"9,769",Randolph,6/21/2021,0,0,72,85,222,174,64,35,,
"9,770",Randolph,6/14/2021,0,0,123,119,324,264,79,48,,
"9,771",Randolph,6/7/2021,0,0,237,149,374,397,151,75,,0
"9,772",Randolph,5/31/2021,0,0,85,80,247,223,92,50,,
"9,773",Randolph,5/24/2021,0,0,2,193,351,316,105,83,,
"9,774",Randolph,5/17/2021,0,0,1,146,428,445,179,72,,2
"9,775",Randolph,5/10/2021,0,0,2,189,517,524,200,88,,0
"9,776",Randolph,5/3/2021,0,0,0,230,713,720,257,132,,1
"9,777",Randolph,4/26/2021,0,0,0,248,745,944,341,180,,1
"9,778",Randolph,4/19/2021,0,0,0,215,"1,008","1,211",455,195,,2
"9,779",Randolph,4/12/2021,0,0,0,210,"1,046","1,629",626,226,,1
"9,780",Randolph,4/5/2021,0,0,0,260,"1,243","1,945",854,428,,3
"9,781",Randolph,3/29/2021,0,0,0,95,920,"1,163","1,067",727,,1
"9,782",Randolph,3/22/2021,0,0,0,58,648,810,842,674,,0
"9,783",Randolph,3/15/2021,0,0,0,17,174,200,329,358,,0
"9,784",Randolph,3/8/2021,0,0,0,24,223,205,"1,018",876,,2
"9,785",Randolph,3/1/2021,0,0,0,8,97,105,699,626,,0
"9,786",Randolph,2/22/2021,0,0,0,14,81,89,557,616,,
"9,787",Randolph,2/15/2021,0,0,0,11,129,171,572,953,,
"9,788",Randolph,2/8/2021,0,0,0,14,146,161,297,564,,1
"9,789",Randolph,2/1/2021,0,0,0,13,200,221,629,"1,727",,
"9,790",Randolph,1/25/2021,0,0,0,9,185,181,72,257,,0
"9,791",Randolph,1/18/2021,0,0,0,7,170,164,47,8,,
"9,792",Randolph,1/11/2021,0,0,0,6,74,102,23,7,,1
"9,793",Randolph,1/4/2021,0,0,0,0,39,22,3,0,,
"9,794",Randolph,12/28/2020,0,0,0,0,0,0,0,0,,0
"9,795",Randolph,12/21/2020,0,0,0,0,0,0,0,0,,0
"9,796",Randolph,12/14/2020,0,0,0,0,0,0,0,0,,
"9,797",Richmond,4/24/2023,0,0,0,0,0,0,0,0,,
"9,798",Richmond,4/17/2023,0,0,0,0,0,0,0,0,,
"9,799",Richmond,4/10/2023,0,4,2,1,4,0,0,0,,
"9,800",Richmond,4/3/2023,0,0,0,0,0,0,0,0,1,
"9,801",Richmond,3/27/2023,0,0,0,0,0,0,0,0,1,
"9,802",Richmond,3/20/2023,2,0,0,1,1,0,0,0,,
"9,803",Richmond,3/13/2023,2,1,0,0,1,1,0,0,,
"9,804",Richmond,3/6/2023,0,1,0,3,0,0,0,1,,
"9,805",Richmond,2/27/2023,0,2,0,0,2,0,0,0,,
"9,806",Richmond,2/20/2023,3,0,0,1,0,0,0,0,,
"9,807",Richmond,2/13/2023,0,1,0,0,3,0,0,0,,
"9,808",Richmond,2/6/2023,1,1,0,3,1,0,0,0,,
"9,809",Richmond,1/30/2023,0,0,0,2,1,0,0,0,,
"9,810",Richmond,1/23/2023,1,0,0,0,0,1,0,1,,
"9,811",Richmond,1/16/2023,0,0,0,0,0,0,0,0,2,
"9,812",Richmond,1/9/2023,1,1,0,0,2,0,0,0,,0
"9,813",Richmond,1/2/2023,0,0,0,0,0,0,0,0,2,
"9,814",Richmond,12/26/2022,0,0,0,0,0,0,0,0,2,
"9,815",Richmond,12/19/2022,0,1,2,2,3,1,0,0,,
"9,816",Richmond,12/12/2022,1,0,1,1,1,0,0,0,,
"9,817",Richmond,12/5/2022,0,1,0,1,2,1,0,0,,
"9,818",Richmond,11/28/2022,3,0,0,2,4,0,0,0,,
"9,819",Richmond,11/21/2022,0,0,0,0,0,0,0,0,2,
"9,820",Richmond,11/14/2022,2,4,0,2,0,1,0,1,,
"9,821",Richmond,11/7/2022,1,4,2,2,2,0,0,0,,
"9,822",Richmond,10/31/2022,1,0,1,1,1,1,0,0,,
"9,823",Richmond,10/24/2022,1,2,0,4,6,1,0,0,,
"9,824",Richmond,10/17/2022,1,0,0,3,7,1,0,0,,
"9,825",Richmond,10/10/2022,2,0,0,1,7,0,1,0,,0
"9,826",Richmond,10/3/2022,2,4,1,5,1,1,1,0,,
"9,827",Richmond,9/26/2022,0,6,0,1,4,1,0,0,,1
"9,828",Richmond,9/19/2022,0,1,2,3,3,1,0,0,,
"9,829",Richmond,9/12/2022,1,3,2,2,6,0,0,0,,
"9,830",Richmond,9/5/2022,0,1,0,3,3,2,1,0,,
"9,831",Richmond,8/29/2022,4,1,1,3,5,3,0,0,,
"9,832",Richmond,8/22/2022,0,4,5,7,6,2,0,0,,
"9,833",Richmond,8/15/2022,1,5,3,4,6,0,1,0,,
"9,834",Richmond,8/8/2022,1,0,3,4,3,2,1,1,,
"9,835",Richmond,8/1/2022,1,1,5,3,9,1,0,0,,
"9,836",Richmond,7/25/2022,0,3,3,4,5,0,0,0,,
"9,837",Richmond,7/18/2022,2,2,2,1,2,1,0,0,,
"9,838",Richmond,7/11/2022,0,5,2,3,5,0,0,0,,
"9,839",Richmond,7/4/2022,0,3,0,4,2,3,0,0,,
"9,840",Richmond,6/27/2022,0,1,1,4,3,0,0,0,,
"9,841",Richmond,6/20/2022,0,1,1,2,4,1,0,0,,
"9,842",Richmond,6/13/2022,0,4,4,4,8,2,1,0,,
"9,843",Richmond,6/6/2022,0,0,4,2,10,2,0,0,,
"9,844",Richmond,5/30/2022,0,2,0,3,11,4,0,0,,
"9,845",Richmond,5/23/2022,0,2,2,2,8,1,0,0,,
"9,846",Richmond,5/16/2022,0,2,1,3,8,4,0,0,,
"9,847",Richmond,5/9/2022,0,6,6,0,3,2,1,0,,
"9,848",Richmond,5/2/2022,0,1,2,2,3,3,0,0,,
"9,849",Richmond,4/25/2022,0,1,2,5,6,2,1,0,,
"9,850",Richmond,4/18/2022,0,0,4,3,12,3,1,0,,
"9,851",Richmond,4/11/2022,0,0,3,5,5,3,0,0,,
"9,852",Richmond,4/4/2022,0,1,0,3,10,5,1,2,,
"9,853",Richmond,3/28/2022,0,7,3,3,3,3,3,0,,
"9,854",Richmond,3/21/2022,0,4,3,3,11,3,2,2,,
"9,855",Richmond,3/14/2022,0,1,4,1,13,2,1,0,,
"9,856",Richmond,3/7/2022,0,3,3,4,11,4,0,0,,
"9,857",Richmond,2/28/2022,0,10,4,8,20,8,0,2,,0
"9,858",Richmond,2/21/2022,0,9,7,5,24,6,0,0,,
"9,859",Richmond,2/14/2022,0,11,8,14,19,14,6,3,,
"9,860",Richmond,2/7/2022,0,5,7,9,33,12,4,0,,
"9,861",Richmond,1/31/2022,0,16,21,16,29,18,3,2,,
"9,862",Richmond,1/24/2022,0,17,14,11,33,15,0,0,,
"9,863",Richmond,1/17/2022,0,10,8,7,13,7,2,1,,0
"9,864",Richmond,1/10/2022,0,10,12,14,29,16,3,2,,
"9,865",Richmond,1/3/2022,0,19,13,16,41,24,9,3,,
"9,866",Richmond,12/27/2021,0,16,16,13,45,20,6,3,,0
"9,867",Richmond,12/20/2021,0,15,19,6,25,11,2,2,,0
"9,868",Richmond,12/13/2021,0,37,26,12,36,25,2,1,,
"9,869",Richmond,12/6/2021,0,41,26,11,45,20,5,3,,
"9,870",Richmond,11/29/2021,0,18,14,9,60,21,5,7,,0
"9,871",Richmond,11/22/2021,0,2,4,6,32,17,4,1,,
"9,872",Richmond,11/15/2021,0,0,7,16,46,18,5,7,,
"9,873",Richmond,11/8/2021,0,0,4,12,41,18,5,1,,
"9,874",Richmond,11/1/2021,0,0,9,20,66,35,16,0,,1
"9,875",Richmond,10/25/2021,0,0,4,24,77,35,18,10,,0
"9,876",Richmond,10/18/2021,0,0,6,21,69,38,7,4,,
"9,877",Richmond,10/11/2021,0,0,18,29,105,54,17,4,,
"9,878",Richmond,10/4/2021,0,0,24,32,117,55,12,9,,1
"9,879",Richmond,9/27/2021,0,0,24,30,146,94,25,11,,
"9,880",Richmond,9/20/2021,0,0,32,42,152,92,24,6,,1
"9,881",Richmond,9/13/2021,0,0,38,48,166,101,34,14,,
"9,882",Richmond,9/6/2021,0,0,59,41,150,71,24,14,,1
"9,883",Richmond,8/30/2021,0,0,31,21,117,83,19,19,,1
"9,884",Richmond,8/23/2021,0,0,38,30,138,72,32,12,,0
"9,885",Richmond,8/16/2021,0,0,59,34,99,77,24,18,,1
"9,886",Richmond,8/9/2021,0,0,29,18,76,49,14,3,,
"9,887",Richmond,8/2/2021,0,0,21,28,37,40,6,3,,1
"9,888",Richmond,7/26/2021,0,0,17,16,46,32,4,4,,
"9,889",Richmond,7/19/2021,0,0,10,15,40,36,7,7,,
"9,890",Richmond,7/12/2021,0,0,24,29,75,57,10,7,,
"9,891",Richmond,7/5/2021,0,0,17,21,50,30,14,4,,
"9,892",Richmond,6/28/2021,0,0,21,23,59,40,17,2,,0
"9,893",Richmond,6/21/2021,0,0,26,25,61,33,4,5,,
"9,894",Richmond,6/14/2021,0,0,28,29,86,86,38,15,,
"9,895",Richmond,6/7/2021,0,0,43,34,94,69,16,12,,
"9,896",Richmond,5/31/2021,0,0,20,17,92,91,33,15,,0
"9,897",Richmond,5/24/2021,0,0,0,37,85,91,37,7,,
"9,898",Richmond,5/17/2021,0,0,0,25,127,139,54,10,,0
"9,899",Richmond,5/10/2021,0,0,0,36,131,167,43,20,,
"9,900",Richmond,5/3/2021,0,0,0,51,146,184,52,12,,
"9,901",Richmond,4/26/2021,0,0,0,60,350,350,95,29,,
"9,902",Richmond,4/19/2021,0,0,0,47,222,336,123,28,,
"9,903",Richmond,4/12/2021,0,0,0,24,247,414,180,37,,
"9,904",Richmond,4/5/2021,0,0,0,41,395,758,270,64,,
"9,905",Richmond,3/29/2021,0,0,0,43,363,447,129,44,,
"9,906",Richmond,3/22/2021,0,0,0,9,211,342,219,87,,
"9,907",Richmond,3/15/2021,0,0,0,8,98,199,214,127,,0
"9,908",Richmond,3/8/2021,0,0,0,10,114,168,740,390,,
"9,909",Richmond,3/1/2021,0,0,0,1,46,75,523,225,,
"9,910",Richmond,2/22/2021,0,0,0,3,61,76,637,430,,
"9,911",Richmond,2/15/2021,0,0,0,4,87,92,95,851,,
"9,912",Richmond,2/8/2021,0,0,0,7,68,64,38,566,,
"9,913",Richmond,2/1/2021,0,0,0,7,82,110,52,85,,
"9,914",Richmond,1/25/2021,0,0,0,2,145,124,59,35,,
"9,915",Richmond,1/18/2021,0,0,0,1,37,32,8,0,,
"9,916",Richmond,1/11/2021,0,0,0,0,14,10,4,0,,
"9,917",Richmond,1/4/2021,0,0,0,0,2,1,1,0,,
"9,918",Richmond,12/28/2020,0,0,0,0,0,0,0,0,,
"9,919",Richmond,12/21/2020,0,0,0,0,0,0,0,0,,
"9,920",Richmond,12/14/2020,0,0,0,0,0,0,0,0,,
"9,921",Robeson,4/24/2023,0,0,0,0,0,0,0,0,,
"9,922",Robeson,4/17/2023,0,0,0,3,0,0,0,0,,
"9,923",Robeson,4/10/2023,0,0,0,4,4,0,0,0,,
"9,924",Robeson,4/3/2023,0,0,1,1,3,0,0,0,,
"9,925",Robeson,3/27/2023,0,0,0,0,4,0,0,0,,
"9,926",Robeson,3/20/2023,1,0,0,4,3,0,0,0,,
"9,927",Robeson,3/13/2023,0,2,2,4,1,0,0,0,,
"9,928",Robeson,3/6/2023,0,1,0,3,5,0,1,0,,
"9,929",Robeson,2/27/2023,0,1,1,2,6,1,0,0,,
"9,930",Robeson,2/20/2023,0,0,0,3,3,0,0,0,,
"9,931",Robeson,2/13/2023,1,3,2,1,4,0,0,0,,
"9,932",Robeson,2/6/2023,0,0,4,4,5,0,1,0,,
"9,933",Robeson,1/30/2023,1,1,2,5,6,1,0,0,,
"9,934",Robeson,1/23/2023,2,2,1,3,4,1,1,0,,
"9,935",Robeson,1/16/2023,2,3,0,2,3,1,1,0,,
"9,936",Robeson,1/9/2023,1,1,0,0,3,3,0,0,,
"9,937",Robeson,1/2/2023,1,0,0,7,5,2,0,0,,
"9,938",Robeson,12/26/2022,0,0,0,0,3,0,0,0,,
"9,939",Robeson,12/19/2022,2,2,2,1,2,1,0,0,,
"9,940",Robeson,12/12/2022,2,3,0,4,4,0,0,0,,
"9,941",Robeson,12/5/2022,3,2,0,4,5,0,0,0,,
"9,942",Robeson,11/28/2022,3,0,1,2,8,4,0,1,,
"9,943",Robeson,11/21/2022,3,2,0,1,5,0,1,0,,
"9,944",Robeson,11/14/2022,4,4,0,3,8,0,0,0,,0
"9,945",Robeson,11/7/2022,5,4,0,3,5,0,0,0,,
"9,946",Robeson,10/31/2022,2,3,0,0,7,1,1,0,,1
"9,947",Robeson,10/24/2022,1,6,4,3,9,4,0,0,,
"9,948",Robeson,10/17/2022,4,2,1,3,5,1,0,0,,
"9,949",Robeson,10/10/2022,3,5,3,4,3,1,0,0,,
"9,950",Robeson,10/3/2022,1,1,3,3,5,3,1,0,,
"9,951",Robeson,9/26/2022,0,2,1,3,7,2,0,0,,
"9,952",Robeson,9/19/2022,0,3,3,6,9,1,0,0,,0
"9,953",Robeson,9/12/2022,1,12,3,5,11,1,0,1,,
"9,954",Robeson,9/5/2022,4,3,4,1,6,5,0,0,,
"9,955",Robeson,8/29/2022,1,2,2,3,13,3,0,1,,
"9,956",Robeson,8/22/2022,1,7,3,3,7,1,1,0,,
"9,957",Robeson,8/15/2022,1,16,9,4,11,6,0,0,,
"9,958",Robeson,8/8/2022,0,8,4,3,10,1,0,0,,
"9,959",Robeson,8/1/2022,3,6,5,12,15,1,4,1,,
"9,960",Robeson,7/25/2022,0,5,4,15,12,3,0,0,,
"9,961",Robeson,7/18/2022,0,6,1,9,10,7,7,1,,
"9,962",Robeson,7/11/2022,0,7,6,7,17,5,6,0,,
"9,963",Robeson,7/4/2022,0,3,2,7,9,6,1,1,,
"9,964",Robeson,6/27/2022,0,8,4,9,14,6,2,2,,
"9,965",Robeson,6/20/2022,0,1,6,6,11,5,4,3,,
"9,966",Robeson,6/13/2022,0,4,7,11,18,6,3,1,,
"9,967",Robeson,6/6/2022,0,0,1,5,25,6,6,2,,
"9,968",Robeson,5/30/2022,0,3,9,12,12,4,3,3,,
"9,969",Robeson,5/23/2022,0,6,7,16,15,6,3,2,,
"9,970",Robeson,5/16/2022,0,3,6,12,11,3,6,2,,
"9,971",Robeson,5/9/2022,0,10,5,6,16,8,6,0,,
"9,972",Robeson,5/2/2022,0,4,5,6,24,6,1,0,,
"9,973",Robeson,4/25/2022,0,7,5,15,18,6,3,2,,
"9,974",Robeson,4/18/2022,0,10,14,11,10,11,4,1,,
"9,975",Robeson,4/11/2022,0,13,9,11,13,9,1,0,,
"9,976",Robeson,4/4/2022,0,11,9,8,25,9,4,2,,
"9,977",Robeson,3/28/2022,0,28,8,9,30,9,2,0,,
"9,978",Robeson,3/21/2022,0,22,20,11,29,16,3,1,,
"9,979",Robeson,3/14/2022,0,26,18,15,27,13,7,0,,
"9,980",Robeson,3/7/2022,0,28,15,17,44,17,3,3,,
"9,981",Robeson,2/28/2022,0,25,20,20,58,21,9,0,,
"9,982",Robeson,2/21/2022,0,66,28,21,66,24,9,2,,
"9,983",Robeson,2/14/2022,0,53,30,27,84,30,4,3,,
"9,984",Robeson,2/7/2022,0,49,44,22,63,43,14,5,,0
"9,985",Robeson,1/31/2022,0,65,43,33,109,45,15,3,,1
"9,986",Robeson,1/24/2022,0,78,62,24,104,57,11,6,,2
"9,987",Robeson,1/17/2022,0,45,50,28,68,28,5,3,,
"9,988",Robeson,1/10/2022,0,39,33,29,101,44,14,5,,
"9,989",Robeson,1/3/2022,0,58,33,37,104,56,23,3,,
"9,990",Robeson,12/27/2021,0,60,46,38,125,69,18,6,,0
"9,991",Robeson,12/20/2021,0,25,26,22,82,47,12,4,,0
"9,992",Robeson,12/13/2021,0,44,47,21,87,44,12,5,,
"9,993",Robeson,12/6/2021,0,70,42,36,124,52,20,8,,1
"9,994",Robeson,11/29/2021,0,98,69,42,182,76,29,9,,
"9,995",Robeson,11/22/2021,0,3,20,23,89,52,8,5,,2
"9,996",Robeson,11/15/2021,0,0,24,42,148,54,16,13,,1
"9,997",Robeson,11/8/2021,0,0,28,40,151,80,25,12,,0
"9,998",Robeson,11/1/2021,0,0,39,44,162,86,29,13,,
"9,999",Robeson,10/25/2021,0,0,59,66,220,97,31,9,,
"10,000",Robeson,10/18/2021,0,0,47,81,258,143,39,18,,
"10,001",Robeson,10/11/2021,0,0,74,77,324,171,61,28,,
"10,002",Robeson,10/4/2021,0,0,102,124,426,230,76,27,,
"10,003",Robeson,9/27/2021,0,0,85,126,493,293,89,28,,
"10,004",Robeson,9/20/2021,0,0,164,193,777,410,125,40,,0
"10,005",Robeson,9/13/2021,0,0,153,214,732,386,101,47,,1
"10,006",Robeson,9/6/2021,0,0,159,206,647,351,100,38,,
"10,007",Robeson,8/30/2021,0,0,160,176,601,346,107,34,,1
"10,008",Robeson,8/23/2021,0,0,126,141,607,394,89,28,,1
"10,009",Robeson,8/16/2021,0,0,136,105,379,241,78,33,,2
"10,010",Robeson,8/9/2021,0,0,104,92,230,191,55,23,,0
"10,011",Robeson,8/2/2021,0,0,66,63,167,132,52,15,,0
"10,012",Robeson,7/26/2021,0,0,42,69,172,160,59,17,,1
"10,013",Robeson,7/19/2021,0,0,63,83,189,170,60,32,,
"10,014",Robeson,7/12/2021,0,0,70,64,179,136,45,18,,
"10,015",Robeson,7/5/2021,0,0,55,62,186,147,41,18,,
"10,016",Robeson,6/28/2021,0,0,40,53,153,149,44,24,,
"10,017",Robeson,6/21/2021,0,0,53,73,238,164,50,26,,
"10,018",Robeson,6/14/2021,0,0,72,81,272,203,83,40,,
"10,019",Robeson,6/7/2021,0,0,119,100,288,230,94,26,,0
"10,020",Robeson,5/31/2021,0,0,35,78,176,207,72,30,,
"10,021",Robeson,5/24/2021,0,0,1,77,209,261,80,26,,
"10,022",Robeson,5/17/2021,0,0,0,88,269,291,79,48,,
"10,023",Robeson,5/10/2021,0,0,0,115,254,320,137,67,,0
"10,024",Robeson,5/3/2021,0,0,0,111,358,430,190,56,,1
"10,025",Robeson,4/26/2021,0,0,0,104,427,499,211,93,,0
"10,026",Robeson,4/19/2021,0,0,0,89,513,772,268,75,,
"10,027",Robeson,4/12/2021,0,0,0,111,751,973,372,125,,1
"10,028",Robeson,4/5/2021,0,0,0,186,969,"1,360",523,157,,3
"10,029",Robeson,3/29/2021,0,0,0,106,621,973,501,217,,
