"","GEOID","demographic","percent","pop_size"
"5448","37111970101","White",0.973,2428.608
"5449","37111970102","Asian",0.02,74.06
"5450","37111970102","Black",0,0
"5451","37111970102","Other",0.125,462.875
"5452","37111970102","White",0.855,3166.065
"5453","37111970200","Asian",0,0
"5454","37111970200","Black",0.008,35.272
"5455","37111970200","Other",0.013,57.317
"5456","37111970200","White",0.979,4316.411
"5457","37111970300","Asian",0.004,13.308
"5458","37111970300","Black",0.033,109.791
"5459","37111970300","Other",0.2,665.4
"5460","37111970300","White",0.762,2535.174
"5461","37111970400","Asian",0,0
"5462","37111970400","Black",0.057,138.282
"5463","37111970400","Other",0.238,577.388
"5464","37111970400","White",0.704,1707.904
"5465","37111970500","Asian",0.077,280.203
"5466","37111970500","Black",0.107,389.373
"5467","37111970500","Other",0.155,564.045
"5468","37111970500","White",0.661,2405.379
"5469","37111970600","Asian",0.004,14.128
"5470","37111970600","Black",0.023,81.236
"5471","37111970600","Other",0.025,88.3
"5472","37111970600","White",0.948,3348.336
"5473","37111970700","Asian",0.01,41.91
"5474","37111970700","Black",0.008,33.528
"5475","37111970700","Other",0.069,289.179
"5476","37111970700","White",0.913,3826.383
"5477","37111970800","Asian",0,0
"5478","37111970800","Black",0.003,12.969
"5479","37111970800","Other",0.014,60.522
"5480","37111970800","White",0.982,4245.186
"5481","37111970902","Asian",0,0
"5482","37111970902","Black",0.079,330.536
"5483","37111970902","Other",0.009,37.656
"5484","37111970902","White",0.912,3815.808
"5485","37111970903","Asian",0,0
"5486","37111970903","Black",0.076,413.82
"5487","37111970903","Other",0.031,168.795
"5488","37111970903","White",0.894,4867.83
"5489","37111970904","Asian",0,0
"5490","37111970904","Black",0.005,14.26
"5491","37111970904","Other",0.149,424.948
"5492","37111970904","White",0.846,2412.792
"5493","37113970100","Asian",0.014,43.316
"5494","37113970100","Black",0,0
"5495","37113970100","Other",0.028,86.632
"5496","37113970100","White",0.958,2964.052
"5497","37113970200","Asian",0.003,13.668
"5498","37113970200","Black",0.02,91.12
"5499","37113970200","Other",0.052,236.912
"5500","37113970200","White",0.925,4214.3
"5501","37113970302","Asian",0.005,22.48
"5502","37113970302","Black",0.045,202.32
"5503","37113970302","Other",0.165,741.84
"5504","37113970302","White",0.785,3529.36
"5505","37113970303","Asian",0,0
"5506","37113970303","Black",0.002,3.734
"5507","37113970303","Other",0.155,289.385
"5508","37113970303","White",0.843,1573.881
"5509","37113970304","Asian",0,0
"5510","37113970304","Black",0,0
"5511","37113970304","Other",0.063,147.546
"5512","37113970304","White",0.937,2194.454
"5513","37113970400","Asian",0.05,191.35
"5514","37113970400","Black",0.017,65.059
"5515","37113970400","Other",0.024,91.848
"5516","37113970400","White",0.909,3478.743
"5517","37113970501","Asian",0,0
"5518","37113970501","Black",0.02,32.84
"5519","37113970501","Other",0.027,44.334
"5520","37113970501","White",0.953,1564.826
"5521","37113970502","Asian",0.004,7.94
"5522","37113970502","Black",0,0
"5523","37113970502","Other",0.062,123.07
"5524","37113970502","White",0.934,1853.99
"5525","37113970600","Asian",0.008,49.416
"5526","37113970600","Black",0,0
"5527","37113970600","Other",0.106,654.762
"5528","37113970600","White",0.884,5460.468
"5529","37113970700","Asian",0,0
"5530","37113970700","Black",0.018,117.828
"5531","37113970700","Other",0.124,811.704
"5532","37113970700","White",0.858,5616.468
"5533","37115010100","Asian",0.028,72.688
"5534","37115010100","Black",0.001,2.596
"5535","37115010100","Other",0.012,31.152
"5536","37115010100","White",0.959,2489.564
"5537","37115010200","Asian",0,0
"5538","37115010200","Black",0.006,14.79
"5539","37115010200","Other",0.006,14.79
"5540","37115010200","White",0.989,2437.885
"5541","37115010400","Asian",0,0
"5542","37115010400","Black",0.005,7.655
"5543","37115010400","Other",0.059,90.329
"5544","37115010400","White",0.936,1433.016
"5545","37115010500","Asian",0.001,3.781
"5546","37115010500","Black",0.005,18.905
"5547","37115010500","Other",0.038,143.678
"5548","37115010500","White",0.955,3610.855
"5549","37115010601","Asian",0.006,15.552
"5550","37115010601","Black",0.025,64.8
"5551","37115010601","Other",0.043,111.456
"5552","37115010601","White",0.926,2400.192
"5553","37115010602","Asian",0.003,14.445
"5554","37115010602","Black",0.032,154.08
"5555","37115010602","Other",0.023,110.745
"5556","37115010602","White",0.941,4530.915
"5557","37115010700","Asian",0,0
"5558","37115010700","Black",0.008,27.912
"5559","37115010700","Other",0.117,408.213
"5560","37115010700","White",0.875,3052.875
"5561","37117970100","Asian",0,0
"5562","37117970100","Black",0.359,1601.14
"5563","37117970100","Other",0.039,173.94
"5564","37117970100","White",0.602,2684.92
"5565","37117970200","Asian",0.027,91.125
"5566","37117970200","Black",0.451,1522.125
"5567","37117970200","Other",0.007,23.625
"5568","37117970200","White",0.516,1741.5
"5569","37117970300","Asian",0.003,11.613
"5570","37117970300","Black",0.399,1544.529
"5571","37117970300","Other",0.156,603.876
"5572","37117970300","White",0.443,1714.853
"5573","37117970400","Asian",0,0
"5574","37117970400","Black",0.624,1292.304
"5575","37117970400","Other",0.013,26.923
"5576","37117970400","White",0.363,751.773
"5577","37117970500","Asian",0.002,9.974
"5578","37117970500","Black",0.273,1361.451
"5579","37117970500","Other",0.037,184.519
"5580","37117970500","White",0.687,3426.069
"5581","37117970600","Asian",0.007,24.143
"5582","37117970600","Black",0.577,1990.073
"5583","37117970600","Other",0.081,279.369
"5584","37117970600","White",0.335,1155.415
"5585","37119000101","Asian",0.13,150.67
"5586","37119000101","Black",0.12,139.08
"5587","37119000101","Other",0.306,354.654
"5588","37119000101","White",0.445,515.755
"5589","37119000102","Asian",0.068,163.812
"5590","37119000102","Black",0.049,118.041
"5591","37119000102","Other",0.186,448.074
"5592","37119000102","White",0.696,1676.664
"5593","37119000103","Asian",0.169,365.547
"5594","37119000103","Black",0.172,372.036
"5595","37119000103","Other",0.145,313.635
"5596","37119000103","White",0.514,1111.782
"5597","37119000104","Asian",0.043,54.008
"5598","37119000104","Black",0.012,15.072
"5599","37119000104","Other",0.016,20.096
"5600","37119000104","White",0.929,1166.824
"5601","37119000301","Asian",0.064,44.992
"5602","37119000301","Black",0.007,4.921
"5603","37119000301","Other",0.018,12.654
"5604","37119000301","White",0.912,641.136
"5605","37119000302","Asian",0,0
"5606","37119000302","Black",0.418,374.11
"5607","37119000302","Other",0.174,155.73
"5608","37119000302","White",0.408,365.16
"5609","37119000401","Asian",0.049,82.222
"5610","37119000401","Black",0.123,206.394
"5611","37119000401","Other",0.025,41.95
"5612","37119000401","White",0.803,1347.434
"5613","37119000402","Asian",0.021,43.239
"5614","37119000402","Black",0.048,98.832
"5615","37119000402","Other",0.077,158.543
"5616","37119000402","White",0.854,1758.386
"5617","37119000501","Asian",0.003,6.3
"5618","37119000501","Black",0.342,718.2
"5619","37119000501","Other",0.082,172.2
"5620","37119000501","White",0.573,1203.3
"5621","37119000502","Asian",0.036,51.12
"5622","37119000502","Black",0.16,227.2
"5623","37119000502","Other",0.197,279.74
"5624","37119000502","White",0.607,861.94
"5625","37119000503","Asian",0,0
"5626","37119000503","Black",0.289,483.786
"5627","37119000503","Other",0.129,215.946
"5628","37119000503","White",0.582,974.268
"5629","37119000600","Asian",0.064,176.192
"5630","37119000600","Black",0.393,1081.929
"5631","37119000600","Other",0.069,189.957
"5632","37119000600","White",0.473,1302.169
"5633","37119000700","Asian",0.061,83.753
"5634","37119000700","Black",0.364,499.772
"5635","37119000700","Other",0.056,76.888
"5636","37119000700","White",0.517,709.841
"5637","37119000800","Asian",0.023,68.793
"5638","37119000800","Black",0.694,2075.754
"5639","37119000800","Other",0.08,239.28
"5640","37119000800","White",0.203,607.173
"5641","37119000900","Asian",0.038,71.364
"5642","37119000900","Black",0.458,860.124
"5643","37119000900","Other",0.055,103.29
"5644","37119000900","White",0.449,843.222
"5645","37119001000","Asian",0.022,67.452
"5646","37119001000","Black",0.079,242.214
"5647","37119001000","Other",0.076,233.016
"5648","37119001000","White",0.823,2523.318
"5649","37119001100","Asian",0.034,118.456
"5650","37119001100","Black",0.068,236.912
"5651","37119001100","Other",0.056,195.104
"5652","37119001100","White",0.843,2937.012
"5653","37119001200","Asian",0.041,206.845
"5654","37119001200","Black",0.219,1104.855
"5655","37119001200","Other",0.175,882.875
"5656","37119001200","White",0.565,2850.425
"5657","37119001300","Asian",0.029,124.903
"5658","37119001300","Black",0.347,1494.529
"5659","37119001300","Other",0.156,671.892
"5660","37119001300","White",0.467,2011.369
"5661","37119001400","Asian",0.037,137.307
"5662","37119001400","Black",0.24,890.64
"5663","37119001400","Other",0.177,656.847
"5664","37119001400","White",0.546,2026.206
"5665","37119001504","Asian",0.073,488.224
"5666","37119001504","Black",0.53,3544.64
"5667","37119001504","Other",0.29,1939.52
"5668","37119001504","White",0.107,715.616
"5669","37119001505","Asian",0.024,102.432
"5670","37119001505","Black",0.204,870.672
"5671","37119001505","Other",0.558,2381.544
"5672","37119001505","White",0.214,913.352
"5673","37119001507","Asian",0,0
"5674","37119001507","Black",0.428,2267.544
"5675","37119001507","Other",0.489,2590.722
"5676","37119001507","White",0.082,434.436
"5677","37119001508","Asian",0.014,89.096
"5678","37119001508","Black",0.469,2984.716
"5679","37119001508","Other",0.308,1960.112
"5680","37119001508","White",0.209,1330.076
"5681","37119001509","Asian",0.006,22.59
"5682","37119001509","Black",0.677,2548.905
"5683","37119001509","Other",0.286,1076.79
"5684","37119001509","White",0.031,116.715
"5685","37119001510","Asian",0.142,489.048
"5686","37119001510","Black",0.651,2242.044
"5687","37119001510","Other",0.138,475.272
"5688","37119001510","White",0.069,237.636
"5689","37119001603","Asian",0.049,227.213
"5690","37119001603","Black",0.322,1493.114
"5691","37119001603","Other",0.248,1149.976
"5692","37119001603","White",0.381,1766.697
"5693","37119001605","Asian",0.053,92.273
"5694","37119001605","Black",0.302,525.782
"5695","37119001605","Other",0.311,541.451
"5696","37119001605","White",0.335,583.235
"5697","37119001606","Asian",0.155,724.625
"5698","37119001606","Black",0.235,1098.625
"5699","37119001606","Other",0.376,1757.8
"5700","37119001606","White",0.235,1098.625
"5701","37119001607","Asian",0.019,53.257
"5702","37119001607","Black",0.511,1432.333
"5703","37119001607","Other",0.36,1009.08
"5704","37119001607","White",0.11,308.33
"5705","37119001608","Asian",0.066,278.784
"5706","37119001608","Black",0.413,1744.512
"5707","37119001608","Other",0.376,1588.224
"5708","37119001608","White",0.145,612.48
"5709","37119001609","Asian",0.046,138.276
"5710","37119001609","Black",0.429,1289.574
"5711","37119001609","Other",0.4,1202.4
"5712","37119001609","White",0.124,372.744
"5713","37119001701","Asian",0.087,382.017
"5714","37119001701","Black",0.215,944.065
"5715","37119001701","Other",0.322,1413.902
"5716","37119001701","White",0.376,1651.016
"5717","37119001702","Asian",0.046,317.952
"5718","37119001702","Black",0.299,2066.688
"5719","37119001702","Other",0.394,2723.328
"5720","37119001702","White",0.261,1804.032
"5721","37119001801","Asian",0.01,13.16
"5722","37119001801","Black",0.378,497.448
"5723","37119001801","Other",0.056,73.696
"5724","37119001801","White",0.556,731.696
"5725","37119001802","Asian",0.055,186.615
"5726","37119001802","Black",0.292,990.756
"5727","37119001802","Other",0.091,308.763
"5728","37119001802","White",0.562,1906.866
"5729","37119001910","Asian",0.168,926.016
"5730","37119001910","Black",0.374,2061.488
"5731","37119001910","Other",0.366,2017.392
"5732","37119001910","White",0.093,512.616
"5733","37119001911","Asian",0.083,465.63
"5734","37119001911","Black",0.459,2574.99
"5735","37119001911","Other",0.204,1144.44
"5736","37119001911","White",0.254,1424.94
"5737","37119001914","Asian",0.074,302.438
"5738","37119001914","Black",0.324,1324.188
"5739","37119001914","Other",0.227,927.749
"5740","37119001914","White",0.375,1532.625
"5741","37119001916","Asian",0.094,409.37
"5742","37119001916","Black",0.376,1637.48
"5743","37119001916","Other",0.227,988.585
"5744","37119001916","White",0.303,1319.565
"5745","37119001917","Asian",0.021,92.925
"5746","37119001917","Black",0.289,1278.825
"5747","37119001917","Other",0.329,1455.825
"5748","37119001917","White",0.361,1597.425
"5749","37119001918","Asian",0.035,145.6
"5750","37119001918","Black",0.506,2104.96
"5751","37119001918","Other",0.306,1272.96
"5752","37119001918","White",0.152,632.32
"5753","37119001919","Asian",0.074,312.28
"5754","37119001919","Black",0.252,1063.44
"5755","37119001919","Other",0.386,1628.92
"5756","37119001919","White",0.288,1215.36
"5757","37119001920","Asian",0.073,436.029
"5758","37119001920","Black",0.343,2048.739
"5759","37119001920","Other",0.431,2574.363
"5760","37119001920","White",0.154,919.842
"5761","37119001921","Asian",0.167,467.266
"5762","37119001921","Black",0.336,940.128
"5763","37119001921","Other",0.311,870.178
"5764","37119001921","White",0.185,517.63
"5765","37119001922","Asian",0.022,117.304
"5766","37119001922","Black",0.475,2532.7
"5767","37119001922","Other",0.276,1471.632
"5768","37119001922","White",0.227,1210.364
"5769","37119001923","Asian",0.012,50.508
"5770","37119001923","Black",0.373,1569.957
"5771","37119001923","Other",0.349,1468.941
"5772","37119001923","White",0.266,1119.594
"5773","37119001924","Asian",0.29,684.4
"5774","37119001924","Black",0.336,792.96
"5775","37119001924","Other",0.274,646.64
"5776","37119001924","White",0.101,238.36
"5777","37119001925","Asian",0.022,105.248
"5778","37119001925","Black",0.643,3076.112
"5779","37119001925","Other",0.242,1157.728
"5780","37119001925","White",0.093,444.912
"5781","37119001926","Asian",0.03,101.22
"5782","37119001926","Black",0.545,1838.83
"5783","37119001926","Other",0.189,637.686
"5784","37119001926","White",0.236,796.264
"5785","37119001927","Asian",0,0
"5786","37119001927","Black",0.513,1609.794
"5787","37119001927","Other",0.36,1129.68
"5788","37119001927","White",0.127,398.526
"5789","37119002004","Asian",0.008,45.328
"5790","37119002004","Black",0.289,1637.474
"5791","37119002004","Other",0.147,832.902
"5792","37119002004","White",0.556,3150.296
"5793","37119002005","Asian",0.125,342
"5794","37119002005","Black",0.046,125.856
"5795","37119002005","Other",0.122,333.792
"5796","37119002005","White",0.707,1934.352
