"GEOID","percent","pop_size","race_ethnicity"
6077000600,0.753,1456,"latino"
6077000700,0.766,3617,"latino"
6077000802,0.747,1587,"latino"
6077000803,0.625,3518,"latino"
6077000900,0.553,3266,"latino"
6077001000,0.501,2771,"latino"
6077001101,0.526,2905,"latino"
6077001102,0.513,2688,"latino"
6077001200,0.243,1509,"latino"
6077001300,0.528,2900,"latino"
6077001400,0.467,2184,"latino"
6077001501,0.543,3247,"latino"
6077001502,0.785,3395,"latino"
6077001600,0.642,1552,"latino"
6077001700,0.78,3551,"latino"
6077001800,0.857,3862,"latino"
6077001900,0.823,4210,"latino"
6077002000,0.802,2839,"latino"
6077002100,0.723,4085,"latino"
6077002201,0.827,2904,"latino"
6077002202,0.766,4107,"latino"
6077002300,0.828,3546,"latino"
6077002401,0.686,3726,"latino"
6077002402,0.634,1261,"latino"
6077002503,0.529,1161,"latino"
6077002504,0.495,1994,"latino"
6077002701,0.797,5290,"latino"
6077002702,0.854,3223,"latino"
6077002800,0.706,4140,"latino"
6077003106,0.293,1191,"latino"
6077003108,0.384,1991,"latino"
6077003109,0.537,2778,"latino"
6077003110,0.353,1412,"latino"
6077003111,0.379,1665,"latino"
6077003112,0.222,715,"latino"
6077003115,0.358,1503,"latino"
6077003116,0.424,1227,"latino"
6077003117,0.124,443,"latino"
6077003118,0.19,574,"latino"
6077003119,0.182,561,"latino"
6077003203,0.299,1111,"latino"
6077003205,0.29,1310,"latino"
6077003209,0.38,2037,"latino"
6077003210,0.382,999,"latino"
6085505007,0.258,1148,"latino"
6085505010,0.117,531,"latino"
6085505011,0.112,617,"latino"
6085505012,0.059,172,"latino"
6085505013,0.061,357,"latino"
6085505014,0.183,1197,"latino"
6085505015,0.325,1610,"latino"
6085505100,0.33,1410,"latino"
6085505202,0.307,2218,"latino"
6085505203,0.196,1090,"latino"
6085505301,0.18,876,"latino"
6085505302,0.157,744,"latino"
6085505303,0.244,1561,"latino"
6085505304,0.174,604,"latino"
6085505305,0.117,710,"latino"
6085505401,0.18,1170,"latino"
6085505402,0.152,461,"latino"
6085505403,0.169,1453,"latino"
6085505500,0.203,907,"latino"
6085505600,0.169,774,"latino"
6085505700,0.201,1192,"latino"
6085505800,0.267,1150,"latino"
6085505901,0.038,151,"latino"
6085505902,0.216,837,"latino"
6085506000,0.213,1018,"latino"
6085506101,0.121,558,"latino"
6085506102,0.117,540,"latino"
6085506103,0.064,342,"latino"
6085506202,0.061,490,"latino"
6085506203,0.133,811,"latino"
6085506204,0.065,353,"latino"
6085506301,0.191,990,"latino"
6085506302,0.149,820,"latino"
6085506304,0.316,1924,"latino"
6085506305,0.348,2105,"latino"
6085506401,0.227,1133,"latino"
6085506402,0.373,2165,"latino"
6085506502,0.245,1116,"latino"
6085506503,0.236,1451,"latino"
6085506504,0.556,1520,"latino"
6085506505,0.39,1813,"latino"
6085506601,0.196,769,"latino"
6085506603,0.104,425,"latino"
6101050301,0.39,1007,"latino"
6101050302,0.643,3783,"latino"
6101050401,0.311,1472,"latino"
6101050402,0.238,1135,"latino"
6101050403,0.194,655,"latino"
6101050501,0.194,1299,"latino"
6101050503,0.229,1617,"latino"
6101050504,0.216,1730,"latino"
6101050601,0.222,1334,"latino"
6101050603,0.115,563,"latino"
6101050604,0.18,815,"latino"
6101050701,0.503,2398,"latino"
6101050702,0.415,2654,"latino"
6101050800,0.162,515,"latino"
6101050900,0.459,619,"latino"
6101051000,0.295,650,"latino"
6101051100,0.146,349,"latino"
6103000100,0.167,849,"latino"
6103000201,0.173,744,"latino"
6103000202,0.051,174,"latino"
6103000300,0.223,1065,"latino"
6103000400,0.143,941,"latino"
6103000500,0.114,573,"latino"
6103000600,0.174,1074,"latino"
6103000701,0.183,808,"latino"
6103000702,0.204,747,"latino"
6103000800,0.348,1514,"latino"
6103000900,0.354,1166,"latino"
6103001000,0.521,3826,"latino"
6103001101,0.377,782,"latino"
6103001102,0.536,2601,"latino"
6105000101,0.032,110,"latino"
6105000102,0.054,257,"latino"
6105000200,0.086,226,"latino"
6105000500,0.118,588,"latino"
6107000101,0.092,233,"latino"
6107000102,0.335,810,"latino"
6101050202,0.521,1954,"latino"
6107000202,0.836,2156,"latino"
6107000203,0.839,4057,"latino"
6107000204,0.899,4001,"latino"
6107000302,0.812,2321,"latino"
6107000303,0.458,1792,"latino"
6107000304,0.823,2989,"latino"
6107000401,0.808,5184,"latino"
6001442302,0.125,778,"latino"
6001442400,0.194,1248,"latino"
6001442501,0.212,745,"latino"
6001442502,0.294,1092,"latino"
6001442601,0.315,1215,"latino"
6001442602,0.245,1181,"latino"
6001442700,0.138,409,"latino"
6001442800,0.191,568,"latino"
6001442900,0.152,1147,"latino"
6001443001,0.295,815,"latino"
6001443002,0.183,1224,"latino"
6001443102,0.054,265,"latino"
6001443103,0.029,119,"latino"
6001443104,0.01,57,"latino"
6001443105,0.026,123,"latino"
6001443200,0.008,31,"latino"
6001443301,0.09,388,"latino"
6001443321,0.119,392,"latino"
6001443322,0.088,283,"latino"
6001444100,0.246,1937,"latino"
6001444200,0.297,2096,"latino"
6001444301,0.224,860,"latino"
6001444303,NA,NA,"latino"
6001444304,0.397,2312,"latino"
6001444400,0.558,3104,"latino"
6001444500,0.476,3338,"latino"
6001444601,0.26,1553,"latino"
6001444602,0.126,588,"latino"
6001450101,0.083,590,"latino"
6001450102,0.19,1273,"latino"
6001450200,0.091,498,"latino"
6001450300,0.183,994,"latino"
6001450400,0.147,1197,"latino"
6001450501,0.079,261,"latino"
6001450502,0.078,474,"latino"
6001450601,0.074,270,"latino"
6001450603,0.148,749,"latino"
6001450604,0.106,549,"latino"
6001450605,0.087,329,"latino"
6001450606,0.048,290,"latino"
6001450607,0.137,759,"latino"
6001450608,0.052,242,"latino"
6001450609,0.109,524,"latino"
6001450701,0.07,600,"latino"
6001450741,0.247,1478,"latino"
6023990100,NA,NA,"latino"
6025010101,0.643,2705,"latino"
6025010102,0.721,2814,"latino"
6025010200,0.827,2287,"latino"
6025010300,0.402,369,"latino"
6025010401,0.956,2243,"latino"
6025010402,0.981,5282,"latino"
6025010500,0.763,5616,"latino"
6025010600,0.683,4842,"latino"
6025010700,0.954,4044,"latino"
6025010800,0.406,448,"latino"
6025010900,0.86,5740,"latino"
6025011001,0.804,3713,"latino"
6025011002,0.807,9212,"latino"
6025011100,0.724,2897,"latino"
6025011201,0.849,6257,"latino"
6025011202,0.937,6014,"latino"
6025011301,1,4292,"latino"
6025011302,0.932,1693,"latino"
6025011303,0.893,4924,"latino"
6025011400,0.865,3782,"latino"
6025011500,0.854,5345,"latino"
6025011600,0.891,4934,"latino"
6025011700,0.913,4180,"latino"
6025011801,0.728,2854,"latino"
6025011802,0.857,4054,"latino"
6025011803,0.876,6758,"latino"
6025011901,0.968,1938,"latino"
6025011902,0.951,3057,"latino"
6025011903,0.971,5201,"latino"
6025012001,0.994,4745,"latino"
6025012003,0.961,4105,"latino"
6025012004,0.952,4217,"latino"
6025012101,0.973,2929,"latino"
6025012102,0.993,4095,"latino"
6025012201,0.998,4125,"latino"
6025012202,0.976,3498,"latino"
6023940000,0.032,95,"latino"
6025012301,0.663,3331,"latino"
6025012302,0.629,3188,"latino"
6025012400,0.088,49,"latino"
6025940000,0.321,626,"latino"
6027000100,0.373,1087,"latino"
6027000200,0.164,315,"latino"
6027000300,0.102,248,"latino"
6037141202,0.086,251,"latino"
6037141303,0.148,493,"latino"
6037141304,0.077,240,"latino"
6037141305,0.214,562,"latino"
6037141306,0.245,771,"latino"
6037141400,0.09,471,"latino"
6037141500,0.022,66,"latino"
6037141600,0.064,268,"latino"
6037141700,0.049,154,"latino"
6037143101,0.077,166,"latino"
6037143102,0.187,396,"latino"
6037143200,0.253,1052,"latino"
6037143301,0.204,709,"latino"
6037143302,0.13,425,"latino"
6037143401,0.096,531,"latino"
6037143402,0.125,232,"latino"
6037143500,0.114,642,"latino"
6037143602,0.108,533,"latino"
6037143603,0.156,381,"latino"
6037143605,0.089,153,"latino"
6037143606,0.1,175,"latino"
6037143700,0.14,488,"latino"
6037143801,0.06,196,"latino"
6037143802,0.156,351,"latino"
6037143901,0.102,438,"latino"
6037143902,0.145,419,"latino"
6037181000,0.331,2006,"latino"
6037181300,0.264,1021,"latino"
6037181400,0.366,1727,"latino"
6037181500,0.225,904,"latino"
6037181600,0.341,1587,"latino"
6037183101,0.542,1324,"latino"
6037183103,0.574,2753,"latino"
6037183104,0.499,948,"latino"
6037183220,0.608,2049,"latino"
6037183221,0.752,2655,"latino"
6037183222,0.35,1260,"latino"
6037183300,0.606,2131,"latino"
6037183401,0.504,1228,"latino"
6037183402,0.325,932,"latino"
6037183510,0.652,1653,"latino"
6037183520,0.833,3285,"latino"
6037183610,0.686,1996,"latino"
6037293302,0.36,1837,"latino"
6037293304,0.589,3092,"latino"
6037293306,0.387,875,"latino"
6037293307,0.627,1682,"latino"
6037294110,0.824,3233,"latino"
6037294120,0.952,2647,"latino"
6037294200,0.879,4283,"latino"
6037294301,0.847,2215,"latino"
6037294302,0.865,4106,"latino"
6037294410,0.525,2666,"latino"
6037294421,0.721,2005,"latino"
6037294510,0.954,4819,"latino"
6037294520,0.949,3556,"latino"
6037294610,0.901,3995,"latino"
6037294620,0.952,4256,"latino"
6037294701,0.877,2613,"latino"
6037294810,0.9,3664,"latino"
6037294820,0.965,3288,"latino"
6037294830,0.909,3857,"latino"
6037294900,0.855,3229,"latino"
6037295103,0.352,1890,"latino"
6037296210,0.896,3475,"latino"
6037296220,0.591,2317,"latino"
6037296300,0.241,1100,"latino"
6037296401,0.289,955,"latino"
6037296402,0.504,1586,"latino"
6037296500,0.69,2407,"latino"
6037296600,0.705,3711,"latino"
6037296901,0.677,3042,"latino"
6037296902,0.63,2781,"latino"
6037297001,0.251,383,"latino"
6037297002,0.305,1348,"latino"
6037297110,0.665,3076,"latino"
6037297120,0.673,2183,"latino"
6037297201,0.659,2913,"latino"
6037297202,0.473,1878,"latino"
6037297300,0.293,614,"latino"
6037297400,0.183,575,"latino"
6037297501,0.419,1116,"latino"
6037297502,0.254,578,"latino"
6037297601,0.384,1198,"latino"
6037297602,0.419,1456,"latino"
6037300100,0.133,886,"latino"
6037535605,0.988,4693,"latino"
6037535606,0.972,1957,"latino"
6037535607,0.989,4296,"latino"
6037535701,0.888,4595,"latino"
6037535702,0.966,5712,"latino"
6037535802,0.964,5969,"latino"
6037535803,0.988,3736,"latino"
6037535804,0.963,6103,"latino"
6037535901,0.98,5984,"latino"
6037535902,0.935,5822,"latino"
6037536000,0.975,3348,"latino"
6037536102,0.805,2577,"latino"
6037536103,0.959,4823,"latino"
6037536104,0.944,3385,"latino"
6037536201,0.894,2957,"latino"
6037536202,0.926,4226,"latino"
6037540000,0.948,6916,"latino"
6037540101,0.815,5376,"latino"
6037540102,0.854,5138,"latino"
6037540201,0.981,2210,"latino"
6037540202,0.901,5970,"latino"
6037540203,0.896,5182,"latino"
6037540300,0.974,4558,"latino"
6037540400,0.843,1692,"latino"
6037540501,0.757,4438,"latino"
6037540502,0.872,5887,"latino"
6037540600,0.818,3845,"latino"
6037540700,0.602,1929,"latino"
6037540800,0.501,2687,"latino"
6037540901,0.704,3489,"latino"
6037540902,0.4,1768,"latino"
6037541003,0.333,1611,"latino"
6037541100,0.52,1644,"latino"
6037541200,0.337,2133,"latino"
6037541300,0.731,4029,"latino"
6037541401,0.81,2911,"latino"
6037541402,0.873,3252,"latino"
6037535604,0.993,4273,"latino"
6037541500,0.875,5324,"latino"
6037541603,0.869,2703,"latino"
6037541604,0.863,4104,"latino"
6037541605,0.707,3557,"latino"
6037541606,0.851,2315,"latino"
6037920121,0.171,1777,"latino"
6037920200,0.594,3475,"latino"
6037920303,0.167,253,"latino"
6037920312,0.457,2998,"latino"
6037920313,0.469,2485,"latino"
6037920314,0.251,865,"latino"
6037920322,0.24,692,"latino"
6037920326,0.232,1465,"latino"
6037920328,0.156,314,"latino"
6037920329,0.187,1244,"latino"
6037920330,0.192,686,"latino"
6037920331,0.261,1028,"latino"
6037920332,0.21,509,"latino"
6037920334,0.204,1293,"latino"
6037920338,0.17,972,"latino"
6037920339,0.172,1403,"latino"
6037920340,0.663,2158,"latino"
6037920341,0.822,2782,"latino"
6037920342,0.819,2585,"latino"
6037920343,0.619,2514,"latino"
6037930400,0.371,490,"latino"
6037980001,NA,NA,"latino"
6037980002,NA,NA,"latino"
6037980003,NA,NA,"latino"
6037980004,NA,NA,"latino"
6037980005,NA,NA,"latino"
6037980006,NA,NA,"latino"
6037980007,NA,NA,"latino"
6037980008,1,150,"latino"
6037980009,0.8,4,"latino"
6037980010,0.622,68,"latino"
6037980011,0.853,55,"latino"
6037980012,0.4,11,"latino"
6037980013,NA,NA,"latino"
6037980014,0.111,5,"latino"
6037980015,0.379,390,"latino"
6037980016,0.839,275,"latino"
6037980017,0.26,280,"latino"
6037980018,NA,NA,"latino"
6037980019,0,0,"latino"
6037980020,NA,NA,"latino"
6037980021,0.533,25,"latino"
6037980022,NA,NA,"latino"
6059063400,0.045,232,"latino"
6059063500,0.187,1121,"latino"
6059063601,0.255,1132,"latino"
6059063603,0.119,621,"latino"
6059063604,0.447,1967,"latino"
6059063605,0.747,4162,"latino"
6059063701,0.755,4607,"latino"
6059063702,0.527,3246,"latino"
6059063802,0.222,690,"latino"
6059063803,0.368,1598,"latino"
6059063805,0.248,665,"latino"
6059063806,0.276,1065,"latino"
6059063807,0.259,1240,"latino"
6059063808,0.801,4156,"latino"
6059063902,0.207,1410,"latino"
6059063903,0.395,1503,"latino"
6059063904,0.437,1944,"latino"
6059063905,0.169,632,"latino"
6059063906,0.557,3706,"latino"
6059063908,0.299,1742,"latino"
6059063909,0.197,720,"latino"
6059063910,0.249,1132,"latino"
6059074003,0.599,2128,"latino"
6059074004,0.63,4825,"latino"
6059074005,0.759,5425,"latino"
6059074006,0.696,4104,"latino"
6059074102,0.848,5275,"latino"
6059074103,0.952,5311,"latino"
6059074106,0.697,4441,"latino"
6059074107,0.312,1802,"latino"
6059074108,0.845,4081,"latino"
6059074109,0.79,2405,"latino"
6059074110,0.426,1521,"latino"
6059074111,0.659,3646,"latino"
6059074200,0.954,8617,"latino"
6059074300,0.929,3565,"latino"
6059074403,0.954,5416,"latino"
6059074405,0.879,6069,"latino"
6059074406,0.908,3252,"latino"
6059074407,0.849,5783,"latino"
6059074408,0.787,4435,"latino"
6059074501,0.857,5528,"latino"
6059074502,0.928,5125,"latino"
6059074601,0.87,6630,"latino"
6059074602,0.905,7283,"latino"
6065043313,0.573,2137,"latino"
6065043314,0.353,1444,"latino"
6065043315,0.468,1327,"latino"
6065043316,0.177,590,"latino"
6065043318,0.609,3365,"latino"
6065043319,0.382,1983,"latino"
6065043401,0.574,3899,"latino"
6065043403,0.63,1858,"latino"
6065043404,0.478,1189,"latino"
6065043405,0.523,2504,"latino"
6065043503,0.412,1526,"latino"
6065043505,0.236,794,"latino"
6065043506,0.504,4063,"latino"
6065043509,0.616,3432,"latino"
6065043512,0.449,3425,"latino"
6065043513,0.57,1914,"latino"
6065043517,0.588,4995,"latino"
6065043518,0.677,3837,"latino"
6065043519,0.083,98,"latino"
6065043520,0.492,1127,"latino"
6065043521,0.573,1999,"latino"
6065043522,0.454,1318,"latino"
6065043523,0.578,1967,"latino"
6065043524,0.36,1641,"latino"
6065043601,0.731,4093,"latino"
6065043602,0.787,3134,"latino"
6065043701,0.39,1707,"latino"
6065043702,0.424,2073,"latino"
6065043703,0.544,1792,"latino"
6065043802,0.376,2760,"latino"
6065043807,0.44,3131,"latino"
6065043809,0.246,1500,"latino"
6065043810,0.354,1717,"latino"
6065043812,0.084,515,"latino"
6065043813,0.39,1651,"latino"
6065043818,0.408,1688,"latino"
6065043820,0.366,2115,"latino"
6065043821,0.523,2843,"latino"
6065043822,0.515,1532,"latino"
6065043823,0.459,5280,"latino"
6065043824,0.194,1054,"latino"
6065043900,0.565,3944,"latino"
6065044000,0.684,1315,"latino"
6065044101,0.671,2087,"latino"
6071002025,0.454,2411,"latino"
6071002027,0.405,2168,"latino"
6071002028,0.43,2663,"latino"
6071002029,0.286,1678,"latino"
6071002031,0.34,2279,"latino"
6071002035,0.429,3230,"latino"
6071002037,0.483,3722,"latino"
6071002038,0.4,2253,"latino"
6071002039,0.271,1364,"latino"
6071002040,0.445,2334,"latino"
6071002041,0.336,1823,"latino"
6071002042,0.338,828,"latino"
6071002043,0.14,878,"latino"
6071002044,0.397,1755,"latino"
6071002045,0.316,756,"latino"
6071002046,0.366,2667,"latino"
6071002047,0.503,1758,"latino"
6071002048,0.363,1223,"latino"
6071002049,0.43,1280,"latino"
6071002050,0.315,1801,"latino"
6071002051,0.367,1674,"latino"
6071002101,0.567,2729,"latino"
6071002103,0.424,2243,"latino"
6071002105,0.495,3134,"latino"
6071002107,0.532,2652,"latino"
6071002109,0.387,2622,"latino"
6071002111,0.272,997,"latino"
6071002112,0.296,1094,"latino"
6071002204,0.752,4592,"latino"
6071002206,0.595,4298,"latino"
6071002207,0.53,3229,"latino"
6071002306,0.777,3071,"latino"
6071002307,0.726,4136,"latino"
6071002308,0.641,5692,"latino"
6071002309,0.763,2633,"latino"
6071002310,0.709,3575,"latino"
6071002311,0.439,2413,"latino"
6071002312,0.502,2777,"latino"
6071002313,0.725,4845,"latino"
6071002314,0.431,2435,"latino"
6071002315,0.435,1585,"latino"
6071002403,0.884,4647,"latino"
6071002404,0.893,3284,"latino"
6073013205,0.906,2082,"latino"
6073013206,0.79,5378,"latino"
6073013301,0.576,2855,"latino"
6073013302,0.83,5647,"latino"
6073013303,0.75,3628,"latino"
6073013306,0.732,3211,"latino"
6073013307,0.793,4228,"latino"
6073013308,0.835,3167,"latino"
6073013309,0.634,4466,"latino"
6073013312,0.738,2117,"latino"
6073013315,0.46,1777,"latino"
6073013316,0.405,3243,"latino"
6073013317,0.454,6800,"latino"
6073013318,0.449,3360,"latino"
6073013319,0.563,4165,"latino"
6073013320,0.436,3072,"latino"
6073013321,0.454,3769,"latino"
6073013322,0.523,2696,"latino"
6073013323,0.63,4001,"latino"
6073013324,0.588,1336,"latino"
6073013325,0.661,3816,"latino"
6073013326,0.39,1556,"latino"
6073013327,0.192,1275,"latino"
6073013401,0.599,2646,"latino"
6073013409,0.495,2939,"latino"
6073013411,0.424,2056,"latino"
6073013412,0.479,2272,"latino"
6073013414,0.512,4044,"latino"
6073013415,0.569,711,"latino"
6073013416,0.438,1888,"latino"
6073013417,0.443,917,"latino"
6073013418,0.644,4105,"latino"
6073013420,0.356,1148,"latino"
6073013421,0.395,1616,"latino"
6073013422,0.495,1951,"latino"
6073013423,0.5,1578,"latino"
6073013424,0.63,4264,"latino"
6073013425,0.455,862,"latino"
6073013503,0.37,2286,"latino"
6073013504,0.286,1134,"latino"
6073013505,0.257,1666,"latino"
6073013506,0.388,1613,"latino"
6073013601,0.392,2354,"latino"
6073013604,0.193,1184,"latino"
6077003214,0.292,801,"latino"
6077003215,0.274,1091,"latino"
6077003216,0.405,1524,"latino"
6077003217,0.468,1690,"latino"
6077003218,0.345,1033,"latino"
6077003219,0.267,2694,"latino"
6077003305,0.527,2746,"latino"
6077003306,0.53,2859,"latino"
6077003307,0.465,2203,"latino"
6077003308,0.458,761,"latino"
6077003310,0.383,1992,"latino"
6077003311,0.545,2227,"latino"
6077003312,0.43,1285,"latino"
6077003313,0.361,1010,"latino"
6077003403,0.378,1960,"latino"
6077003404,0.341,2259,"latino"
6077003405,0.317,1526,"latino"
6077003406,0.323,1273,"latino"
6077003407,0.356,972,"latino"
6077003409,0.395,1507,"latino"
